"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","pm10","so2"
"3721",2021-11-26,3.77291666666667,291.166666666667,66.5833333333333,995.164583333333,113.333333333333,9.44791666666667,12.8,7.5,0,1952,1127704,1.73095067499982,NA,3.33,20.04,25,NA,NA
"3722",2021-11-27,3.93958333333333,300.125,63.2291666666667,990.379166666667,72.7083333333333,8.77083333333333,12.4,5.7,0,529,371317,1.42465871479087,NA,1.75,13.58,16,NA,NA
"3723",2021-11-28,4.97291666666667,302.979166666667,60.8333333333333,995.658333333333,84.1458333333333,6.96875,11,4.6,0,461,324536,1.42048956048019,NA,1.29,7.62,9.25,NA,NA
"3724",2021-11-29,2.89583333333333,238.270833333333,58.2291666666667,1003.02083333333,110.291666666667,9.05625,14.7,5.4,0,2910,1562346,1.86258357623727,NA,12.92,34.33,53.79,NA,NA
"3725",2021-11-30,1.27708333333333,273.145833333333,74.0625,1014.525,76.9791666666667,10.1979166666667,14.5,7,0,2335,1318328,1.7711828922696,NA,29.33,55.54,100.17,NA,NA
"3726",2021-12-01,3.1125,310.229166666667,68.5833333333333,1005.65833333333,82.1875,10.9229166666667,15.2,8.5,1.1,2326,1303905,1.78387229130957,NA,6.86,25.59,35.82,NA,NA
"3727",2021-12-02,2.96875,308.104166666667,56.5208333333333,997.925,99.0625,10.5729166666667,13.9,6.3,0,2287,1324825,1.72626573321005,NA,3,20.33,25.04,NA,NA
"3728",2021-12-03,2.52916666666667,294.645833333333,56.5208333333333,1006.45416666667,104,9.41041666666667,13.8,7,0,2060,1215011,1.69545790120419,NA,19.04,36.33,65.17,NA,NA
"3729",2021-12-04,3.7625,296.895833333333,60.625,1005.04375,77.8541666666667,12.4875,17.3,7.9,0,671,465552,1.44129979035639,NA,3.71,17.17,22.5,NA,NA
"3730",2021-12-05,5.18541666666667,308.541666666667,53.4791666666667,1001.42916666667,100.625,9.50625,11.6,6.4,0,497,361007,1.37670460683588,NA,1.17,6.62,7.92,NA,NA
"3731",2021-12-06,2.82708333333333,298.375,55.5833333333333,1007.27083333333,94.7708333333333,9.23125,14,4.7,0,616,428527,1.43748235233719,NA,9.75,26,40.62,NA,NA
