"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2","data"
"145",2012-02-08,NA,NA,24.6666666666667,NA,NA,4.77916666666667,7.9,0.8,NA,1845,1029534,1.79207291842717,NA,10.9,59.9,76.52,NA,NA,NA,NA,2012-02-08
"146",2012-02-09,NA,NA,32.3333333333333,NA,NA,6.37083333333333,11.4,1.7,NA,1815,992074,1.82950062192941,NA,10.96,41.54,57.79,NA,NA,NA,NA,2012-02-09
"147",2012-02-10,NA,NA,45.1666666666667,NA,NA,7.35416666666667,11.2,3.6,NA,1664,906624,1.83538048849358,NA,15.21,49.96,72.62,NA,NA,NA,NA,2012-02-10
"148",2012-02-11,NA,NA,32.7083333333333,NA,NA,5.125,9,-0.1,NA,348,244670,1.42232394654024,NA,6,34,42.71,NA,NA,NA,NA,2012-02-11
"149",2012-02-12,NA,NA,47,NA,NA,3.4,6,0.6,NA,197,129509,1.52112980565057,NA,5.33,36.58,44.21,NA,NA,NA,NA,2012-02-12
"150",2012-02-13,NA,NA,37.6666666666667,NA,NA,5.09166666666667,9.9,0.2,NA,3017,1459167,2.06761803138366,NA,37.08,77.88,134.33,NA,NA,NA,NA,2012-02-13
"151",2012-02-14,NA,NA,50.4583333333333,NA,NA,7.13333333333333,10.6,3.9,NA,2169,1118082,1.93992927173499,NA,26.62,67.54,107.71,NA,NA,NA,NA,2012-02-14
"152",2012-02-15,NA,NA,55.125,NA,NA,8.0375,14.6,2.2,NA,2094,1115618,1.87698656708658,NA,31.96,60.5,109.33,NA,NA,NA,NA,2012-02-15
"153",2012-02-16,NA,NA,55.6666666666667,NA,NA,9.98333333333333,15.8,4,NA,1935,1086075,1.78164491402527,NA,36.96,63.17,119.25,NA,NA,NA,NA,2012-02-16
"154",2012-02-17,NA,NA,67.1666666666667,NA,NA,10.2583333333333,12.5,7.5,NA,1854,1007891,1.83948462680984,NA,26.54,63.04,103.38,NA,NA,NA,NA,2012-02-17
"155",2012-02-18,NA,NA,67.3333333333333,NA,NA,9.16666666666667,14.5,3.7,NA,406,277287,1.4641869254599,NA,26.96,56.96,97.62,NA,NA,NA,NA,2012-02-18
"156",2012-02-19,NA,NA,70.0416666666667,NA,NA,9.03333333333333,11.9,6.8,NA,205,149234,1.37368160070761,NA,22.17,54.88,88.38,NA,NA,NA,NA,2012-02-19
"157",2012-02-20,NA,NA,50.3333333333333,NA,NA,9.5625,12.1,6.5,NA,2997,1507773,1.98769973994759,NA,16.46,48.33,72.92,NA,NA,NA,NA,2012-02-20
"158",2012-02-21,NA,NA,49.6666666666667,NA,NA,7.5625,11.3,4.4,NA,2173,1167470,1.86128979759651,NA,26.38,56.92,96.96,NA,NA,NA,NA,2012-02-21
"159",2012-02-22,NA,NA,48,NA,NA,8.69583333333333,14.3,4.3,NA,2071,1160031,1.7852971170598,NA,53.71,83.75,165.75,NA,NA,NA,NA,2012-02-22
"160",2012-02-23,NA,NA,31.875,NA,NA,11.6583333333333,18.6,5.1,NA,1976,1109376,1.7811814930195,NA,49.27,84.59,159.68,NA,NA,NA,NA,2012-02-23
"161",2012-02-24,NA,NA,61.1666666666667,NA,NA,10.775,16,6.5,NA,1692,908728,1.86194328776047,NA,50.92,69.83,147.29,NA,NA,NA,NA,2012-02-24
"162",2012-02-25,NA,NA,71.5416666666667,NA,NA,10.2166666666667,14.7,5.2,NA,340,249773,1.36123600229008,NA,35.58,67.75,122,NA,NA,NA,NA,2012-02-25
"163",2012-02-26,NA,NA,71.375,NA,NA,11.9416666666667,16.9,6.7,NA,172,117776,1.46039940225513,NA,24.71,63.33,100.79,NA,NA,NA,NA,2012-02-26
"164",2012-02-27,NA,NA,72.0833333333333,NA,NA,12.2208333333333,15.4,8.5,NA,2713,1448334,1.87318670969542,NA,13.75,49.92,70.38,NA,NA,NA,NA,2012-02-27
"165",2012-02-28,NA,NA,79.125,NA,NA,10.4958333333333,14,6.9,NA,1971,1130090,1.74410887628419,NA,33.92,47.42,98.83,NA,NA,NA,NA,2012-02-28
"166",2012-02-29,NA,NA,76.7083333333333,NA,NA,11.1083333333333,16.1,6.8,NA,1668,962123,1.73366606972289,NA,45.42,65.21,134.25,NA,NA,NA,NA,2012-02-29
"167",2012-03-01,NA,NA,74.875,NA,NA,11.575,17.1,6.4,NA,1559,907779,1.717378348695,NA,48.62,72.12,146.29,NA,NA,NA,NA,2012-03-01
"168",2012-03-02,NA,NA,72.6666666666667,NA,NA,11.6666666666667,16.9,6,NA,1367,748282,1.82685137421453,NA,30.5,57.96,104.29,NA,NA,NA,NA,2012-03-02
"169",2012-03-03,NA,NA,76.0833333333333,NA,NA,12.1791666666667,14.7,9.2,NA,243,168825,1.43936028431808,NA,14.83,47.12,69.29,NA,NA,NA,NA,2012-03-03
"170",2012-03-04,NA,NA,67.3333333333333,NA,NA,12.6666666666667,17.3,7.4,NA,113,85565,1.32063343656869,NA,10.12,41.12,56.29,NA,NA,NA,NA,2012-03-04
"171",2012-03-05,NA,NA,52.8333333333333,NA,NA,12.225,15.2,9.4,NA,2005,1094506,1.83187666399271,NA,6.96,26.21,36.38,NA,NA,NA,NA,2012-03-05
"172",2012-03-06,NA,NA,39.1666666666667,NA,NA,10.5833333333333,14.2,6.8,NA,1372,797854,1.71961286150098,NA,7.92,30.75,42.12,NA,NA,NA,NA,2012-03-06
"173",2012-03-07,NA,NA,46.7083333333333,NA,NA,10.9166666666667,15.5,6.6,NA,1417,821040,1.72585988502387,NA,12.61,53.26,72.17,NA,NA,NA,NA,2012-03-07
"174",2012-03-08,NA,NA,51.2916666666667,NA,NA,11.3916666666667,15.7,7.5,NA,1140,657730,1.73323400179405,NA,23.46,60.83,96.29,NA,NA,NA,NA,2012-03-08
"175",2012-03-09,NA,NA,40.5833333333333,NA,NA,11.6625,15.7,7.7,NA,1169,673820,1.73488468730522,NA,16.62,52.96,77.75,NA,NA,NA,NA,2012-03-09
"176",2012-03-10,NA,NA,50.875,NA,NA,11.1916666666667,16.5,5.5,NA,250,184184,1.35733831386005,NA,10.83,52.21,68.38,NA,NA,NA,NA,2012-03-10
"177",2012-03-11,NA,NA,64.125,NA,NA,11.9,19,5.9,NA,106,78537,1.34968231534181,NA,6.12,43.75,52.54,NA,NA,NA,NA,2012-03-11
"178",2012-03-12,NA,NA,56.9583333333333,NA,NA,13.1083333333333,18.8,7.4,NA,1750,964213,1.81495167561524,NA,23.96,67.21,103.46,NA,NA,NA,NA,2012-03-12
"179",2012-03-13,NA,NA,69.5,NA,NA,12.2375,17.2,7.7,NA,1291,725053,1.78055949013382,NA,38.92,76.17,135.33,NA,NA,NA,NA,2012-03-13
"180",2012-03-14,NA,NA,74.1666666666667,NA,NA,12.2875,18.9,7.9,NA,1265,714820,1.76967628214096,NA,36.58,76.96,132.54,NA,NA,NA,NA,2012-03-14
"181",2012-03-15,NA,NA,86.5416666666667,NA,NA,10.3333333333333,12.4,8.4,NA,1162,670620,1.73272494109928,NA,22.62,60.12,94.54,NA,NA,NA,NA,2012-03-15
"182",2012-03-16,NA,NA,77.2083333333333,NA,NA,11.5041666666667,15.2,6.3,NA,1012,598030,1.69222279818738,NA,33.67,55.46,106.54,NA,NA,NA,NA,2012-03-16
"183",2012-03-17,NA,NA,67.6666666666667,NA,NA,12.6,16.3,8,NA,203,153606,1.32156295978022,NA,9.29,50.46,64.42,NA,NA,NA,NA,2012-03-17
"184",2012-03-18,NA,NA,52.7083333333333,NA,NA,14.7916666666667,20.1,9.9,NA,109,79197,1.37631475939745,NA,7.46,26.46,37.29,NA,NA,NA,NA,2012-03-18
"185",2012-03-19,NA,NA,53.2083333333333,NA,NA,12.0083333333333,14.5,10.1,NA,1590,858821,1.85137531569442,NA,4,22.92,28.33,NA,NA,NA,NA,2012-03-19
"186",2012-03-20,NA,NA,52.9166666666667,NA,NA,11.5958333333333,15.1,8.1,NA,1200,671413,1.78727549213375,NA,10.62,30.21,46.38,NA,NA,NA,NA,2012-03-20
"187",2012-03-21,NA,NA,81.5416666666667,NA,NA,12.6208333333333,13.2,11.9,NA,1036,631591,1.64030203090291,NA,2.12,16.33,18.96,NA,NA,NA,NA,2012-03-21
"188",2012-03-22,NA,NA,79.9166666666667,NA,NA,11.825,15.5,10.1,NA,1030,580958,1.77293367162514,NA,8.04,44.87,56.74,NA,NA,NA,NA,2012-03-22
"189",2012-03-23,NA,NA,73.4583333333333,NA,NA,12.2291666666667,15.2,8.8,NA,948,529206,1.79136290971758,NA,23,54.62,89.54,NA,NA,NA,NA,2012-03-23
"190",2012-03-24,NA,NA,69.625,NA,NA,12.7583333333333,16.5,8.4,NA,234,153578,1.52365573194077,NA,19.62,51,80.88,NA,NA,NA,NA,2012-03-24
"191",2012-03-25,NA,NA,61.3333333333333,NA,NA,14.9166666666667,20.4,8.7,NA,141,108750,1.29655172413793,NA,17.36,60.91,87.14,NA,NA,NA,NA,2012-03-25
"192",2012-03-26,NA,NA,66.4166666666667,NA,NA,13.8,16.3,11,NA,1442,769545,1.87383453859099,NA,22.54,59.62,93.83,NA,NA,NA,NA,2012-03-26
"193",2012-03-27,NA,NA,52.7083333333333,NA,NA,14.7291666666667,19.1,10.5,NA,1200,685316,1.75101704906933,NA,19.62,75.17,104.79,NA,NA,NA,NA,2012-03-27
"194",2012-03-28,NA,NA,54,NA,NA,15.2958333333333,20.9,10.2,NA,1109,613812,1.80674212951197,NA,23.54,72,107.62,NA,NA,NA,NA,2012-03-28
"195",2012-03-29,NA,NA,56.875,NA,NA,14.8083333333333,19.5,9.4,NA,612,366718,1.66885726907324,NA,16.29,80.96,105.54,NA,NA,NA,NA,2012-03-29
"196",2012-03-30,NA,NA,52.375,NA,NA,17.0875,23.5,11.1,NA,964,533651,1.80642404867601,NA,40.12,90.92,151.92,NA,NA,NA,NA,2012-03-30
"197",2012-03-31,NA,NA,68.8333333333333,NA,NA,15.4291666666667,19.5,11.5,NA,276,185506,1.4878224963074,NA,12.54,53.33,72.42,NA,NA,NA,NA,2012-03-31
"198",2012-04-01,NA,NA,64.3333333333333,NA,NA,15.6958333333333,20,11.4,NA,133,103886,1.28024950426429,NA,10.29,57.92,73.38,NA,NA,NA,NA,2012-04-01
"199",2012-04-02,NA,NA,75.5416666666667,NA,NA,14.2416666666667,17.3,11.5,NA,1297,678890,1.91047150495662,NA,16.92,47.25,72.62,NA,NA,NA,NA,2012-04-02
"200",2012-04-03,NA,NA,83.7083333333333,NA,NA,14.0166666666667,15.6,13,NA,957,549402,1.74189391374622,NA,30.25,48.62,94.42,NA,NA,NA,NA,2012-04-03
"201",2012-04-04,NA,NA,86.5833333333333,NA,NA,12.9083333333333,14.2,11.3,NA,791,455181,1.73777024963696,NA,6.23,33.68,43.14,NA,NA,NA,NA,2012-04-04
"202",2012-04-05,NA,NA,78.2916666666667,NA,NA,13.15,14.2,11.8,NA,777,429933,1.80725834025302,NA,7.5,29.08,40.21,NA,NA,NA,NA,2012-04-05
"203",2012-04-06,NA,NA,74.2083333333333,NA,NA,13.4791666666667,17.3,10.8,NA,95,65459,1.45129012053346,NA,6.08,29.42,38.42,NA,NA,NA,NA,2012-04-06
"204",2012-04-07,NA,NA,47.4166666666667,NA,NA,13.3833333333333,17.2,8.7,NA,200,138299,1.44614205453402,NA,2.79,19.46,23.38,NA,NA,NA,NA,2012-04-07
"205",2012-04-08,NA,NA,57.9583333333333,NA,NA,14.3208333333333,18.1,11.3,NA,129,92898,1.3886197765291,NA,1.75,14.17,16.67,NA,NA,NA,NA,2012-04-08
"206",2012-04-09,NA,NA,65.2083333333333,NA,NA,13.9583333333333,16.5,11.6,NA,109,74338,1.46627565982405,NA,2.5,28.67,32.33,NA,NA,NA,NA,2012-04-09
"207",2012-04-10,NA,NA,72.0833333333333,NA,NA,13.8083333333333,16.8,10.7,NA,1243,692207,1.79570561985071,NA,24.71,49.17,86.5,NA,NA,NA,NA,2012-04-10
"208",2012-04-11,NA,NA,45.5833333333333,NA,NA,14.8125,19.9,10.2,NA,972,571747,1.7000526456632,NA,4.79,28.33,35.29,NA,NA,NA,NA,2012-04-11
"209",2012-04-12,NA,NA,61.7916666666667,NA,NA,14.0875,15.4,13.3,NA,961,569447,1.68760218246825,NA,16.25,51.46,75.71,NA,NA,NA,NA,2012-04-12
"210",2012-04-13,NA,NA,62.4166666666667,NA,NA,13.5166666666667,16.6,10.8,NA,854,508476,1.67952863065317,NA,6.62,38.92,48.83,NA,NA,NA,NA,2012-04-13
"211",2012-04-14,NA,NA,55.0416666666667,NA,NA,12.4625,16.4,9.5,NA,183,126077,1.45149392831365,NA,3.83,30.29,35.79,NA,NA,NA,NA,2012-04-14
"212",2012-04-15,NA,NA,55.1666666666667,NA,NA,12.3708333333333,16.7,9.6,NA,69,46516,1.48336056410697,NA,2.29,23.38,26.83,NA,NA,NA,NA,2012-04-15
"213",2012-04-16,NA,NA,41.8333333333333,NA,NA,13.2166666666667,16.7,11,NA,1221,680586,1.79404219305128,NA,4.04,31.67,37.54,NA,NA,NA,NA,2012-04-16
"214",2012-04-17,NA,NA,39.2083333333333,NA,NA,12.5666666666667,16.5,8.9,NA,952,541592,1.7577807648562,NA,5.17,32.42,40.08,NA,NA,NA,NA,2012-04-17
"215",2012-04-18,NA,NA,66.75,NA,NA,12.8208333333333,14.7,10.9,NA,961,544108,1.76619347629515,NA,8.67,40.38,53.17,NA,NA,NA,NA,2012-04-18
"216",2012-04-19,NA,NA,52.125,NA,NA,14.625,19.6,11.8,NA,890,495974,1.79444890256344,NA,4.83,32.67,39.79,NA,NA,NA,NA,2012-04-19
"217",2012-04-20,NA,NA,47.0416666666667,NA,NA,15.5416666666667,20.1,10.9,NA,813,420155,1.93500017850555,NA,4.83,32.25,39.25,NA,NA,NA,NA,2012-04-20
"218",2012-04-21,NA,NA,63.7083333333333,NA,NA,15.6375,19.8,12.2,NA,182,118196,1.53981522217334,NA,3.79,32.79,38.42,NA,NA,NA,NA,2012-04-21
"219",2012-04-22,NA,NA,70.7916666666667,NA,NA,13.725,15.3,13,NA,100,81939,1.22042006858761,NA,1.88,13.46,16.04,NA,NA,NA,NA,2012-04-22
"220",2012-04-23,NA,NA,71.0416666666667,NA,NA,14.9416666666667,17.6,12.4,NA,1272,658780,1.93084185919427,NA,4.83,27.75,34.79,NA,NA,NA,NA,2012-04-23
"221",2012-04-24,NA,NA,47.875,NA,NA,14.4333333333333,18.7,11.4,NA,1099,601885,1.82593020261346,NA,3.33,22.92,27.83,NA,NA,NA,NA,2012-04-24
"222",2012-04-25,NA,NA,77,NA,NA,14.0833333333333,17.4,9.7,NA,965,541780,1.78116578685075,NA,12.64,41.32,60.55,NA,NA,NA,NA,2012-04-25
"223",2012-04-26,NA,NA,76.375,NA,NA,16.35,19.8,13.2,NA,881,500407,1.76056689854458,NA,3.5,26.21,31.62,NA,NA,NA,NA,2012-04-26
"224",2012-04-27,NA,NA,74.625,NA,NA,16.3375,17.7,14.9,NA,862,460083,1.87357498538307,NA,4.92,33.71,40.75,NA,NA,NA,NA,2012-04-27
"225",2012-04-28,NA,NA,78.0416666666667,NA,NA,16.4416666666667,17.7,14.3,NA,223,151100,1.475843812045,NA,2.46,22,25.46,NA,NA,NA,NA,2012-04-28
"226",2012-04-29,NA,NA,62.7916666666667,NA,NA,15.325,18.7,12.5,NA,101,62225,1.62314182402571,NA,2.88,17.38,21.38,NA,NA,NA,NA,2012-04-29
"227",2012-04-30,NA,NA,64.5416666666667,NA,NA,14.8208333333333,17.4,11.8,NA,1013,531437,1.90615256370934,NA,4,29.54,35.38,NA,NA,NA,NA,2012-04-30
"228",2012-05-01,NA,NA,68.9583333333333,NA,NA,14.5166666666667,17.8,10.4,NA,100,75251,1.3288859948705,NA,2.96,23.42,27.83,NA,NA,NA,NA,2012-05-01
"229",2012-05-02,NA,NA,67.875,NA,NA,15.5833333333333,20.6,10.7,NA,1174,645912,1.81758505802648,NA,15,44.25,66.92,NA,NA,NA,NA,2012-05-02
"230",2012-05-03,NA,NA,67.5833333333333,NA,NA,15.7208333333333,19.4,11.1,NA,958,515761,1.8574494775681,NA,15.26,46.83,69.78,NA,NA,NA,NA,2012-05-03
"231",2012-05-04,NA,NA,72.7916666666667,NA,NA,16.3291666666667,19.6,13.5,NA,884,469387,1.88330737749448,NA,9.25,52.33,66.12,NA,NA,NA,NA,2012-05-04
"232",2012-05-05,NA,NA,60.625,NA,NA,17.5458333333333,22.7,12.5,NA,174,129387,1.34480280089963,NA,11.88,41.75,59.29,NA,NA,NA,NA,2012-05-05
"233",2012-05-06,NA,NA,66.6666666666667,NA,NA,16.1166666666667,18.6,14.1,NA,95,70278,1.35177438174109,NA,4.75,35.25,42.25,NA,NA,NA,NA,2012-05-06
"234",2012-05-07,NA,NA,66.2083333333333,NA,NA,16.6625,20,12.4,NA,1173,656815,1.78589100431628,NA,16.67,45.05,70.19,NA,NA,NA,NA,2012-05-07
"235",2012-05-08,NA,NA,65.6666666666667,NA,NA,18.8541666666667,23.4,15.2,NA,1001,529531,1.89035202849314,NA,13.53,56.94,77.59,NA,NA,NA,NA,2012-05-08
"236",2012-05-09,NA,NA,82.2916666666667,NA,NA,16.6208333333333,18.9,15.1,NA,786,459879,1.70914523168051,NA,2.04,22.5,25.29,NA,NA,NA,NA,2012-05-09
"237",2012-05-10,NA,NA,61.5416666666667,NA,NA,18.8916666666667,23.2,14.3,NA,768,467363,1.64326230360555,NA,24.71,58.33,95.92,NA,NA,NA,NA,2012-05-10
"238",2012-05-11,NA,NA,45.125,NA,NA,21.3166666666667,26.6,14.7,NA,675,365177,1.84841871202184,NA,36.83,78.75,134.54,NA,NA,NA,NA,2012-05-11
"239",2012-05-12,NA,NA,58.9583333333333,NA,NA,20.7625,26.3,18.2,NA,148,105208,1.40673713025625,NA,18.92,61.58,90.33,NA,NA,NA,NA,2012-05-12
"240",2012-05-13,NA,NA,74.0416666666667,NA,NA,18.875,20.8,17.5,NA,52,35116,1.48080646998519,NA,3.38,27.38,32.21,NA,NA,NA,NA,2012-05-13
"241",2012-05-14,NA,NA,57.375,NA,NA,19.3,21.1,17.7,NA,1224,632298,1.93579609614454,NA,5.42,34.17,41.96,NA,NA,NA,NA,2012-05-14
"242",2012-05-15,NA,NA,64.5416666666667,NA,NA,18.6291666666667,21.1,16.4,NA,864,478677,1.80497496223967,NA,4.64,34.14,40.73,NA,NA,NA,NA,2012-05-15
"243",2012-05-16,NA,NA,61.375,NA,NA,16.6916666666667,18.7,15.4,NA,812,461450,1.75967060353234,NA,4.21,28.92,34.96,NA,NA,NA,NA,2012-05-16
"244",2012-05-17,NA,NA,69.875,NA,NA,16.7416666666667,19.9,14.6,NA,777,446021,1.74207044062948,NA,8.75,46,58.83,NA,NA,NA,NA,2012-05-17
"245",2012-05-18,NA,NA,77.9583333333333,NA,NA,16.925,18.6,15.7,NA,722,413006,1.7481586223929,NA,2.71,24.96,28.96,NA,NA,NA,NA,2012-05-18
"246",2012-05-19,NA,NA,73.5833333333333,NA,NA,17.325,20,15.6,NA,171,116260,1.47084121795975,NA,2.12,20.08,22.96,NA,NA,NA,NA,2012-05-19
"247",2012-05-20,NA,NA,80.125,NA,NA,15.6916666666667,19.3,12,NA,107,78195,1.36837393695249,NA,2.25,21.29,24.54,NA,NA,NA,NA,2012-05-20
"248",2012-05-21,NA,NA,55.9583333333333,NA,NA,15.1833333333333,19.6,11.9,NA,1207,638416,1.89061677652189,NA,3.79,21.88,27.33,NA,NA,NA,NA,2012-05-21
"249",2012-05-22,NA,NA,56.375,NA,NA,17.5958333333333,24.4,14.3,NA,896,492888,1.81785720082453,NA,3.83,26.5,32,NA,NA,NA,NA,2012-05-22
"250",2012-05-23,NA,NA,61.5416666666667,NA,NA,18.9833333333333,23.1,14.4,NA,915,486632,1.88027092340824,NA,8.42,44.25,56.75,NA,NA,NA,NA,2012-05-23
"251",2012-05-24,NA,NA,57.7916666666667,NA,NA,20.0666666666667,25.4,14.4,NA,786,427137,1.84015901221388,NA,35.83,78.96,133.58,NA,NA,NA,NA,2012-05-24
"252",2012-05-25,NA,NA,53.0416666666667,NA,NA,21.6125,27,15.7,NA,655,360717,1.81582792050278,NA,24.17,75.17,111.83,NA,NA,NA,NA,2012-05-25
"253",2012-05-26,NA,NA,68.8333333333333,NA,NA,20.2041666666667,23.2,18,NA,163,112587,1.44776928064519,NA,7,49.54,59.75,NA,NA,NA,NA,2012-05-26
"254",2012-05-27,NA,NA,75.75,NA,NA,19.6,23.1,16.7,NA,117,79200,1.47727272727273,NA,8.5,32.17,44.79,NA,NA,NA,NA,2012-05-27
"255",2012-05-28,NA,NA,61.6666666666667,NA,NA,21.3375,25.1,17.2,NA,157,101213,1.55118413642516,NA,5.08,34.79,42.17,NA,NA,NA,NA,2012-05-28
"256",2012-05-29,NA,NA,55.75,NA,NA,21.8708333333333,25.3,17.8,NA,1085,554675,1.95610041916438,NA,15.25,58.62,81.54,NA,NA,NA,NA,2012-05-29
"257",2012-05-30,NA,NA,55.9583333333333,NA,NA,22.8416666666667,28.7,17.7,NA,747,437115,1.7089324319687,NA,22.36,77.09,111,NA,NA,NA,NA,2012-05-30
"258",2012-05-31,NA,NA,58.5416666666667,NA,NA,22.4541666666667,26.6,18.2,NA,784,440002,1.78181008268144,NA,19.67,73.96,103.67,NA,NA,NA,NA,2012-05-31
"259",2012-06-01,NA,NA,54.7916666666667,NA,NA,22.55,26.1,18,NA,677,376993,1.79578931173788,NA,21.96,74.62,108.12,NA,NA,NA,NA,2012-06-01
"260",2012-06-02,NA,NA,54.4166666666667,NA,NA,23.0833333333333,27.7,18.9,NA,161,121926,1.32047307383167,NA,13.92,61.96,82.88,NA,NA,NA,NA,2012-06-02
"261",2012-06-03,NA,NA,76.125,NA,NA,20.5291666666667,23.9,17.8,NA,103,71839,1.433761605813,NA,2.38,27.29,30.54,NA,NA,NA,NA,2012-06-03
"262",2012-06-04,NA,NA,75.7916666666667,NA,NA,20.2666666666667,22.6,17.9,NA,989,496145,1.99336887401868,NA,5.5,28.75,36.67,NA,NA,NA,NA,2012-06-04
"263",2012-06-05,NA,NA,75.1666666666667,NA,NA,21.475,24.8,18.2,NA,769,442912,1.73623654360234,NA,8.83,34,47.04,NA,NA,NA,NA,2012-06-05
"264",2012-06-06,NA,NA,78.3333333333333,NA,NA,22.0666666666667,24.9,20.5,NA,740,428259,1.72792632495756,NA,5.83,27.33,35.71,NA,NA,NA,NA,2012-06-06
"265",2012-06-07,NA,NA,80.0833333333333,NA,NA,21.5416666666667,24.8,18.8,NA,655,360402,1.81741499769702,NA,9.21,31.88,45.46,NA,NA,NA,NA,2012-06-07
"266",2012-06-08,NA,NA,73.1666666666667,NA,NA,21.2125,23.2,19.1,NA,612,343291,1.78274408592127,NA,8.12,37.25,49.33,NA,NA,NA,NA,2012-06-08
"267",2012-06-09,NA,NA,58.3333333333333,NA,NA,21.6583333333333,24.7,19.4,NA,121,72945,1.65878401535403,NA,3.17,24.17,28.83,NA,NA,NA,NA,2012-06-09
"268",2012-06-10,NA,NA,70.6666666666667,NA,NA,22.0416666666667,26.3,19.3,NA,72,49759,1.44697441668844,NA,2.96,24.67,29.04,NA,NA,NA,NA,2012-06-10
"269",2012-06-11,NA,NA,70.0416666666667,NA,NA,20.4291666666667,22.9,18.2,NA,1001,521523,1.91937843585038,NA,3.92,17.42,22.96,NA,NA,NA,NA,2012-06-11
"270",2012-06-12,NA,NA,48.0833333333333,NA,NA,20.4458333333333,26,16,NA,756,396685,1.90579427001273,NA,3.71,20.04,24.71,NA,NA,NA,NA,2012-06-12
"271",2012-06-13,NA,NA,67.4166666666667,NA,NA,19.6541666666667,21.9,17.3,NA,723,381011,1.89758300941443,NA,5.67,15.71,27.44,NA,NA,NA,NA,2012-06-13
"272",2012-06-14,NA,NA,72.5416666666667,NA,NA,20.8583333333333,24.2,17.5,NA,680,374374,1.81636545272909,NA,9.54,22.67,36.67,NA,NA,NA,NA,2012-06-14
"273",2012-06-15,NA,NA,62.9583333333333,NA,NA,21.6833333333333,25.8,17.2,NA,628,327323,1.91859417150643,NA,16.38,38.71,63.62,NA,NA,NA,NA,2012-06-15
"274",2012-06-16,NA,NA,52.7083333333333,NA,NA,22.8125,26.7,17.4,NA,156,84391,1.84853835124599,NA,12.21,42,60.5,NA,NA,NA,NA,2012-06-16
"275",2012-06-17,NA,NA,74.2916666666667,NA,NA,21.1166666666667,24,18.3,NA,86,54329,1.58294833330266,NA,9.71,17.5,30.92,NA,NA,NA,NA,2012-06-17
"276",2012-06-18,NA,NA,73.0833333333333,NA,NA,21.8583333333333,23.9,19.4,NA,966,507188,1.90461919446044,NA,17.12,26.21,51.5,NA,NA,NA,NA,2012-06-18
"277",2012-06-19,NA,NA,64,NA,NA,22.4208333333333,25,20.2,NA,793,421343,1.88207707259881,NA,9.62,29.04,43.5,NA,NA,NA,NA,2012-06-19
"278",2012-06-20,NA,NA,67.9583333333333,NA,NA,23.2708333333333,28.9,20.1,NA,691,410852,1.68187084400222,NA,9.54,30.79,45,NA,NA,NA,NA,2012-06-20
"279",2012-06-21,NA,NA,62.5416666666667,NA,NA,25.4666666666667,31.6,20.1,NA,641,366377,1.74956397372106,NA,22.96,57.42,92.29,NA,NA,NA,NA,2012-06-21
"280",2012-06-22,NA,NA,66.875,NA,NA,22.1875,24.2,20.2,NA,598,341731,1.74991440636056,NA,8.04,18,29.96,NA,NA,NA,NA,2012-06-22
"281",2012-06-23,NA,NA,59.125,NA,NA,22.1083333333333,24.7,19.5,NA,171,116890,1.4629138506288,NA,7.71,27.33,38.21,NA,NA,NA,NA,2012-06-23
"282",2012-06-24,NA,NA,61.0833333333333,NA,NA,23.2875,26.9,19.3,NA,66,51099,1.2916104033347,NA,8.92,28.71,41.75,NA,NA,NA,NA,2012-06-24
"283",2012-06-25,NA,NA,64.4583333333333,NA,NA,23.9,26.3,20.6,NA,911,497080,1.83270298543494,NA,13.04,39.79,59.46,NA,NA,NA,NA,2012-06-25
"284",2012-06-26,NA,NA,61.4583333333333,NA,NA,24.3125,27.8,20.5,NA,632,365730,1.72805074781943,NA,12.5,42.83,61.54,NA,NA,NA,NA,2012-06-26
"285",2012-06-27,NA,NA,57.2916666666667,NA,NA,25.3625,28.5,20.8,NA,683,380229,1.79628592243096,NA,14.95,52.71,75.05,NA,NA,NA,NA,2012-06-27
"286",2012-06-28,NA,NA,74.0416666666667,NA,NA,26.0666666666667,28.7,23.8,NA,619,327648,1.88922258033011,NA,10.96,36.92,53.38,NA,NA,NA,NA,2012-06-28
"287",2012-06-29,NA,NA,81.1666666666667,NA,NA,25.05,27.5,22.7,NA,573,326745,1.75366111187623,NA,5.96,24.5,33.38,NA,NA,NA,NA,2012-06-29
"288",2012-06-30,NA,NA,84.4583333333333,NA,NA,23.9458333333333,25.5,22.7,NA,113,70330,1.60671121854116,NA,2.54,10.54,14.25,NA,NA,NA,NA,2012-06-30
"289",2012-07-01,NA,NA,82.5833333333333,NA,NA,20.8916666666667,24.4,16.8,NA,79,53869,1.46652063338841,NA,3.75,26.04,31.58,NA,NA,NA,NA,2012-07-01
"290",2012-07-02,NA,NA,64.0416666666667,NA,NA,21.15,25,17.2,NA,826,461074,1.79146948212218,NA,7.21,33.42,44.12,NA,NA,NA,NA,2012-07-02
"291",2012-07-03,NA,NA,72.3333333333333,NA,NA,22.95,26.8,18.6,NA,584,355096,1.64462567868971,NA,14.71,51.75,74.04,NA,NA,NA,NA,2012-07-03
"292",2012-07-04,NA,NA,73.9583333333333,NA,NA,23.9208333333333,26.9,21.4,NA,595,334591,1.77829050990612,NA,6.67,31.29,41.25,NA,NA,NA,NA,2012-07-04
