,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,no,no2,nox,pm10,so2
2904,2019-08-29,158.125,2.330.625,62.125,100.944.791.666.667,259.5,261.833.333.333.333,31.1,21.3,0,717,439673,163.075.740.379.782,NA,6.25,18.5,27.92,NA,NA
2905,2019-08-30,1.525,214.229.166.666.667,597.083.333.333.333,10.093.375,268.854.166.666.667,268.458.333.333.333,30.9,22.3,0,686,423214,16.209.293.643.405,NA,6.91,30.32,40.77,NA,NA
2906,2019-08-31,168.125,217.291.666.666.667,582.083.333.333.333,100.570.833.333.333,232.145.833.333.333,268.104.166.666.667,30.6,22.5,0,265,191002,138.742.002.701.542,NA,4.38,35.88,42.71,NA,NA
2907,2019-09-01,146.458.333.333.333,198.625,700.625,100.523.541.666.667,1.835.625,251.416.666.666.667,28.8,21.3,0,185,128611,143.844.616.712.412,NA,3.71,27.04,32.79,NA,NA
2908,2019-09-02,206.041.666.666.667,198.895.833.333.333,684.791.666.666.667,100.851.041.666.667,2.034.375,246.708.333.333.333,28.1,21.5,0.3,1003,604671,165.875.327.244.072,NA,04.08,21.12,27.29,NA,NA
2909,2019-09-03,1.85,221.666.666.666.667,639.583.333.333.333,1010.9,273.291.666.666.667,240.479.166.666.667,28.5,20.4,0,879,548402,160.283.879.343.985,NA,3.25,21.29,26.33,NA,NA
2910,2019-09-04,173.333.333.333.333,241.125,641.041.666.666.667,100.853.541.666.667,2.686.875,2.435.625,29.1,19.2,0,796,506809,157.061.141.376.732,NA,9.5,36.79,51.46,NA,NA
2911,2019-09-05,261.458.333.333.333,222.5,678.125,100.792.708.333.333,180.770.833.333.333,225.145.833.333.333,27,18.7,1.9,790,481461,164.083.902.953.718,NA,4.33,26,32.62,NA,NA
2912,2019-09-06,242.708.333.333.333,226,494.166.666.666.667,10.096.125,261.291.666.666.667,222.041.666.666.667,25.5,18.6,0,695,429302,161.890.696.991.861,NA,4,28,34.42,NA,NA
2913,2019-09-07,208.125,218.458.333.333.333,62.875,100.996.458.333.333,225.625,217.729.166.666.667,25,18.1,0,254,166144,152.879.429.892.142,NA,2.83,15.62,20.17,NA,NA
2914,2019-09-08,213.125,101.25,75,1.008.125,166.333.333.333.333,211.625,25.3,17.9,6.1,174,126348,13.771.488.270.491,NA,2.25,14.92,18.33,NA,NA
2915,2019-09-09,231.875,135.854.166.666.667,717.708.333.333.333,100.525.833.333.333,219.645.833.333.333,220.958.333.333.333,24.3,19.9,0,986,575161,171.430.260.396.654,NA,3.38,19.88,25,NA,NA
2916,2019-09-10,198.333.333.333.333,133.375,916.666.666.666.667,100.072.708.333.333,27.375,162.479.166.666.667,23.5,14.1,44.7,817,509943,160.213.984.700.251,NA,3.46,28.21,33.5,NA,NA
2917,2019-09-11,4.1875,494.791.666.666.667,599.375,100.929.583.333.333,1.914.375,213.979.166.666.667,25.4,15.1,6.2,183,123680,147.962.483.829.237,NA,1.58,13.58,15.96,NA,NA
2918,2019-09-12,204.791.666.666.667,140.291.666.666.667,54.25,101.687.916.666.667,2.464.375,2.300.625,28,18.6,0,920,555967,165.477.447.402.454,NA,16.79,42.08,67.54,NA,NA
2919,2019-09-13,255.625,103.854.166.666.667,574.791.666.666.667,101.719.166.666.667,110.958.333.333.333,2.271.875,26.6,18.5,0.3,879,533145,16.487.071.997.299,NA,3.22,44.7,49.7,NA,NA
2920,2019-09-14,3.0375,748.125,534.791.666.666.667,101.473.541.666.667,193.583.333.333.333,240.729.166.666.667,26.7,20.8,0,263,178869,147.034.980.907.815,NA,3.54,26.75,32.38,NA,NA
2921,2019-09-15,289.791.666.666.667,812.291.666.666.667,568.958.333.333.333,10.123.625,217.229.166.666.667,235.229.166.666.667,26.6,19.4,0,187,124363,150.366.266.494.054,NA,1.5,20.38,22.62,NA,NA
2922,2019-09-16,147.083.333.333.333,118.104.166.666.667,514.583.333.333.333,100.929.583.333.333,213.770.833.333.333,235.354.166.666.667,26.9,20,0,1208,680796,177.439.350.407.464,NA,10.54,45.75,61.67,NA,NA
2923,2019-09-17,111.458.333.333.333,211.520.833.333.333,675.416.666.666.667,100.647.916.666.667,231.583.333.333.333,230.541.666.666.667,28,18.7,0,1124,630869,178.166.941.155.771,NA,29.71,75.21,120.54,NA,NA
2924,2019-09-18,176.666.666.666.667,178.625,660.625,100.553.541.666.667,222.875,237.479.166.666.667,28.4,19.4,0,1135,627255,180.947.142.709.106,NA,13.29,53.29,73.71,NA,NA
2925,2019-09-19,149.375,168.625,722.708.333.333.333,100.810.833.333.333,208.25,22.825,27.1,19.3,0,1108,611027,181.334.049.068.208,NA,4.67,35.08,42.21,NA,NA
2926,2019-09-20,244.375,118.541.666.666.667,748.125,100.904.166.666.667,215.395.833.333.333,2.199.375,25.1,18.4,0,1126,638990,176.215.590.228.329,NA,2.38,28.83,32.54,NA,NA
2927,2019-09-21,222.291.666.666.667,101.770.833.333.333,841.458.333.333.333,100.433.333.333.333,687.708.333.333.333,2.128.125,22.5,19.4,4.2,306,197543,154.902.983.147.973,NA,1.92,20.79,23.33,NA,NA
2928,2019-09-22,213.125,217.020.833.333.333,817.708.333.333.333,100.282.708.333.333,1.910.625,222.666.666.666.667,26.6,18.3,3,190,115751,164.145.450.147.299,NA,1.62,16.33,18.75,NA,NA
2929,2019-09-23,204.166.666.666.667,232.645.833.333.333,710.625,100.866.666.666.667,154.541.666.666.667,209.604.166.666.667,24.3,17.6,0,1550,746675,207.586.968.895.436,NA,3.67,18.67,24.25,NA,NA
2930,2019-09-24,2.675,214.833.333.333.333,70.875,100.499.791.666.667,227.270.833.333.333,230.166.666.666.667,27.7,18.2,0,344,217080,158.466.924.636.079,NA,2.96,23.17,27.75,NA,NA
2931,2019-09-25,163.958.333.333.333,140.958.333.333.333,722.083.333.333.333,100.615.833.333.333,176.666.666.666.667,218.770.833.333.333,24.9,20.4,0,1731,868376,199.337.614.121.072,NA,2.92,20.67,24.96,NA,NA
2932,2019-09-26,145.416.666.666.667,196.604.166.666.667,763.125,100.863.333.333.333,1.888.125,218.458.333.333.333,26,18.5,0,1358,723136,18.779.316.753.695,NA,3.96,25.43,31.48,NA,NA
2933,2019-09-27,135.625,210.041.666.666.667,873.541.666.666.667,1008.45,103.770.833.333.333,2.235.625,26.1,19.4,0,1322,692789,190.822.891.241.056,NA,14.96,41.42,64.25,NA,NA
2934,2019-09-28,173.333.333.333.333,148.666.666.666.667,738.958.333.333.333,101.062.916.666.667,1.829.375,224.541.666.666.667,25.3,19.7,0,341,225242,151.392.724.269.896,NA,2.54,23.12,26.75,NA,NA
2935,2019-09-29,219.166.666.666.667,2.398.125,825.416.666.666.667,100.674.375,214.270.833.333.333,2.265.625,27,18.9,0,255,165617,153.969.701.178.019,NA,2.54,19.62,23.75,NA,NA
2936,2019-09-30,1.6375,215.75,795.833.333.333.333,100.701.458.333.333,200.354.166.666.667,222.625,26.4,18.9,0,1769,900020,196.551.187.751.383,NA,5.71,32.83,41.42,NA,NA
2937,2019-10-01,208.125,206.625,809.166.666.666.667,1.001.225,192.229.166.666.667,227.354.166.666.667,26.9,18.4,0,1471,765133,192.254.157.120.396,NA,3.83,26.43,32.35,NA,NA
2938,2019-10-02,170.625,180.083.333.333.333,652.291.666.666.667,10.031.875,196.541.666.666.667,2.168.125,25.9,18.4,0,1313,735608,178.491.805.418.103,NA,3.17,25.17,29.5,NA,NA
2939,2019-10-03,283.958.333.333.333,243.770.833.333.333,596.458.333.333.333,100.620.208.333.333,199.791.666.666.667,199.833.333.333.333,24.3,16.3,0,1296,700032,185.134.393.856.281,NA,2.62,24.38,27.88,NA,NA
2940,2019-10-04,155.625,190.791.666.666.667,707.083.333.333.333,100.612.083.333.333,193.541.666.666.667,204.041.666.666.667,25,16.1,0,1235,646722,190.963.041.306.775,NA,3.29,35.88,40.79,NA,NA
2941,2019-10-05,151.041.666.666.667,143,808.125,100.647.916.666.667,713.333.333.333.333,198.875,21.6,17.7,0,352,241291,145.881.943.379.571,NA,1.54,21.12,23.38,NA,NA
2942,2019-10-06,169.583.333.333.333,89.875,831.458.333.333.333,100.737.083.333.333,726.875,201.083.333.333.333,22.1,17.5,0,240,164526,145.873.600.525.145,NA,2.38,23.08,26.33,NA,NA
2943,2019-10-07,192.291.666.666.667,210.270.833.333.333,594.375,100.652.916.666.667,1.898.125,201.979.166.666.667,25,16.6,0,1897,977840,193.999.018.244.294,NA,2.83,26.62,30.58,NA,NA
2944,2019-10-08,200.625,247.5,752.291.666.666.667,100.879.791.666.667,186.458.333.333.333,209.604.166.666.667,24.8,17.4,0,1633,838886,19.466.292.201.801,NA,9.17,34,47.92,NA,NA
2945,2019-10-09,185.833.333.333.333,206,837.291.666.666.667,100.863.333.333.333,648.541.666.666.667,202.395.833.333.333,23.8,18.3,0.4,1459,764716,190.789.783.396.712,NA,8.27,30.82,43.27,NA,NA
2946,2019-10-10,147.111.111.111.111,258.044.444.444.444,764.166.666.666.667,10.124.125,54.25,192.041.666.666.667,21.1,18,0,1431,756235,18.922.689.375.657,NA,3.71,23.79,29.33,NA,NA
2947,2019-10-11,126.458.333.333.333,206.979.166.666.667,825.833.333.333.333,101.151.041.666.667,730.208.333.333.333,206.041.666.666.667,23.3,18.4,0,1424,738425,192.842.875.038.088,NA,5.42,33.12,41.08,NA,NA
2948,2019-10-12,158.125,122.020.833.333.333,851.666.666.666.667,101.015.208.333.333,116.5,214.291.666.666.667,24.5,18.6,0,255,170439,149.613.644.764.403,NA,8.42,31.79,44.54,NA,NA
2949,2019-10-13,248.958.333.333.333,77.125,870.208.333.333.333,100.837.708.333.333,115.958.333.333.333,218.270.833.333.333,23.9,20.2,0,267,178608,149.489.384.574.039,NA,1.62,14.12,16.67,NA,NA
2950,2019-10-14,220.208.333.333.333,104.75,876.666.666.666.667,10.041.375,1.161.875,2.126.875,24.2,18.6,2.5,1939,972128,19.945.933.045.854,NA,2.33,23,26.42,NA,NA
2951,2019-10-15,358.541.666.666.667,293.854.166.666.667,512.083.333.333.333,100.570.625,1.895.625,173.125,21.5,14,6.3,1590,835772,19.024.327.208.856,NA,02.04,16.12,18.83,NA,NA
2952,2019-10-16,225.416.666.666.667,261.75,534.166.666.666.667,100.788.541.666.667,174.25,179.979.166.666.667,23.8,12.8,0,1469,793687,185.085.556.396.917,NA,4.38,30.33,37,NA,NA
2953,2019-10-17,166.458.333.333.333,230.208.333.333.333,601.458.333.333.333,100.629.583.333.333,169.458.333.333.333,197.041.666.666.667,24.2,14.3,0,1473,792073,185.967.707.521.908,NA,16,44.54,68.88,NA,NA
2954,2019-10-18,154.166.666.666.667,2.646.875,625.416.666.666.667,100.476.041.666.667,110.083.333.333.333,199.083.333.333.333,24.5,16,0,850,484755,175.346.308.960.196,NA,5.42,40.58,48.75,NA,NA
2955,2019-10-19,144.583.333.333.333,229.583.333.333.333,832.291.666.666.667,999.447.916.666.667,128.666.666.666.667,204.895.833.333.333,24.6,16.8,0,402,258893,155.276.504.192.852,NA,22.92,46.46,81.42,NA,NA
2956,2019-10-20,243.958.333.333.333,227.104.166.666.667,73.625,998.854.166.666.667,1.273.125,2.074.375,25.3,16.4,1.5,229,147229,155.540.009.101.468,NA,1.83,15.5,18.17,NA,NA
2957,2019-10-21,171.458.333.333.333,175.75,73.625,10.075.375,344.166.666.666.667,16.425,18.6,14.7,0.1,1901,1008206,188.552.736.246.362,NA,4.96,32.46,39.83,NA,NA
2958,2019-10-22,458.958.333.333.333,899.375,849.583.333.333.333,100.105.416.666.667,446.041.666.666.667,180.645.833.333.333,21,14.6,57.4,1478,781260,189.181.578.475.796,NA,2.73,24.05,28.18,NA,NA
2959,2019-10-23,2.0125,210.875,802.291.666.666.667,997.672.916.666.667,80.5,166.458.333.333.333,19.2,13.5,4.2,1477,810017,182.341.852.084.586,NA,6.42,25.96,35.12,NA,NA
2960,2019-10-24,218.958.333.333.333,283.604.166.666.667,689.375,100.527.083.333.333,163.625,160.145.833.333.333,19.8,12,0,1293,689907,187.416.564.841.348,NA,9.29,30.33,44.62,NA,NA
2961,2019-10-25,171.458.333.333.333,2.198.125,691.666.666.666.667,101.140.833.333.333,162.520.833.333.333,167.541.666.666.667,22.9,13.4,0,1230,678632,181.246.979.217.013,NA,6,34.46,43.38,NA,NA
2962,2019-10-26,96.875,213.75,732.708.333.333.333,101.199.583.333.333,156.145.833.333.333,1.711.875,23.2,12.2,0,325,225764,143.955.635.087.968,NA,18.04,61.04,88.58,NA,NA
2963,2019-10-27,113.958.333.333.333,265.125,818.541.666.666.667,101.139.791.666.667,147.979.166.666.667,173.604.166.666.667,23,13.3,0,242,172732,140.101.428.803.001,NA,6.7,41.52,51.83,NA,NA
2964,2019-10-28,164.583.333.333.333,2.683.125,823.958.333.333.333,100.768.125,748.333.333.333.333,176.479.166.666.667,21,14.8,0,1962,991403,197.901.357.974.507,NA,7,49.71,60.29,NA,NA
2965,2019-10-29,145.833.333.333.333,279.541.666.666.667,818.541.666.666.667,100.693.541.666.667,123.270.833.333.333,180.729.166.666.667,22.4,14.7,0,1526,812300,187.861.627.477.533,NA,11.92,42.04,60,NA,NA
2966,2019-10-30,130.208.333.333.333,223,718.333.333.333.333,100.947.916.666.667,146.208.333.333.333,189.708.333.333.333,24.5,14.2,0.1,1399,754547,185.409.258.800.313,NA,37.17,69.83,126.38,NA,NA
2967,2019-10-31,154.375,246.5,744.583.333.333.333,100.897.708.333.333,803.541.666.666.667,185.104.166.666.667,22.6,15.8,0.6,1287,703631,182.908.371.006.962,NA,08.08,47.79,60,NA,NA
2968,2019-11-01,904.166.666.666.667,220.833.333.333.333,817.708.333.333.333,100.595.625,112.604.166.666.667,171.354.166.666.667,21.3,13.1,0,282,197996,142.427.119.739.793,NA,5.21,39,46.88,NA,NA
2969,2019-11-02,161.666.666.666.667,251.625,741.041.666.666.667,995.822.916.666.667,128.5,193.333.333.333.333,25.2,15.4,0.1,520,317285,163.890.508.533.338,NA,6.54,35.83,45.67,NA,NA
2970,2019-11-03,426.875,280.979.166.666.667,499.791.666.666.667,989.614.583.333.333,123.479.166.666.667,1.796.875,20.7,16.1,0.2,274,181779,150.732.482.850.054,NA,1.46,10.83,13.04,NA,NA
2971,2019-11-04,302.708.333.333.333,274.291.666.666.667,530.833.333.333.333,994.55,116.541.666.666.667,187.333.333.333.333,23.6,14.3,0,2045,1016504,201.179.729.740.365,NA,4.67,29.88,36.79,NA,NA
2972,2019-11-05,341.666.666.666.667,285.354.166.666.667,487.916.666.666.667,994.564.583.333.333,139.625,158.770.833.333.333,18.7,12.1,0,1743,921630,189.121.447.869.536,NA,3,18.58,23,NA,NA
2973,2019-11-06,442.083.333.333.333,304.520.833.333.333,565.625,999.677.083.333.333,142.770.833.333.333,140.291.666.666.667,18.7,10.9,0,1698,884531,19.196.613.798.725,NA,03.04,17.25,21.67,NA,NA
2974,2019-11-07,191.458.333.333.333,2.868.125,56.5,997.647.916.666.667,74.25,134.458.333.333.333,17.9,8.7,0,1621,901859,179.739.848.468.552,NA,4.65,32.35,39.57,NA,NA
2975,2019-11-08,426.875,2.929.375,528.333.333.333.333,997.910.416.666.667,124.604.166.666.667,108.791.666.666.667,14.9,8.7,0,1478,776759,190.277.808.174.736,NA,2.21,16.42,19.54,NA,NA
2976,2019-11-09,3.1375,285.208.333.333.333,569.375,100.279.166.666.667,1.108.125,116.958.333.333.333,15.4,8.1,0,410,277048,147.988.796.165.285,NA,2.25,19.54,22.71,NA,NA
2977,2019-11-10,214.375,245.75,674.166.666.666.667,999.552.083.333.333,106.145.833.333.333,109.395.833.333.333,16,7.8,3.1,282,194110,145.278.450.363.196,NA,1.79,16.92,19.46,NA,NA
2978,2019-11-11,496.041.666.666.667,306.604.166.666.667,508.333.333.333.333,100.067.083.333.333,1.133.125,110.520.833.333.333,16,7.2,0,2168,1092427,19.845.719.668.225,NA,3.5,21.71,26.75,NA,NA
2979,2019-11-12,336.041.666.666.667,285.479.166.666.667,514.583.333.333.333,998.275,134.520.833.333.333,12.625,17.3,8.6,0,1834,933587,196.446.608.618.158,NA,3.83,26.96,32.46,NA,NA
2980,2019-11-13,151.458.333.333.333,263.729.166.666.667,72.375,996.985.416.666.667,592.083.333.333.333,1.131.875,15,9,0.1,1701,921871,184.516.054.849.323,NA,9.54,45.21,59.62,NA,NA
2981,2019-11-14,188.541.666.666.667,285.895.833.333.333,80.875,989.816.666.666.667,269.791.666.666.667,9.475,12.9,5.8,25.4,1519,841843,180.437.444.986.773,NA,13.33,57.71,78,NA,NA
2982,2019-11-15,2.375,271.854.166.666.667,678.541.666.666.667,99.159.375,101.25,833.333.333.333.333,12.7,5.7,0,1511,787969,191.758.812.846.698,NA,4.12,34.96,41.21,NA,NA
2983,2019-11-16,224.583.333.333.333,266.666.666.666.667,648.958.333.333.333,100.006.875,118.520.833.333.333,893.125,13.4,5.4,0,376,242317,155.168.642.728.327,NA,2.62,19.79,23.75,NA,NA
2984,2019-11-17,258.958.333.333.333,300.416.666.666.667,619.375,998.852.083.333.333,984.791.666.666.667,987.708.333.333.334,13.4,5.9,0,256,177104,144.547.836.299.575,NA,2.54,21.67,25.33,NA,NA
2985,2019-11-18,195.625,229.604.166.666.667,64.875,100.060.625,995.208.333.333.333,108.458.333.333.333,15.5,7.1,0,2412,1138466,211.864.034.586.891,NA,05.04,34.58,42.12,NA,NA
2986,2019-11-19,207.916.666.666.667,277.416.666.666.667,571.041.666.666.667,100.532.083.333.333,121.583.333.333.333,8.8,13.4,5.9,0,1933,1000263,193.249.175.466.852,NA,6.12,38.08,47.33,NA,NA
2987,2019-11-20,116.875,2.794.375,717.291.666.666.667,100.196.041.666.667,925.833.333.333.333,921.875,14.8,4.2,0,1818,948554,191.660.147.972.598,NA,16.05,69.16,93.42,NA,NA
2988,2019-11-21,163.958.333.333.333,290.104.166.666.667,700.625,997.908.333.333.333,969.166.666.666.667,114.729.166.666.667,15.7,7.5,0,1757,896787,195.921.662.557.553,NA,5.6,48.8,57.3,NA,NA
2989,2019-11-22,190.416.666.666.667,235.354.166.666.667,891.875,991.820.833.333.333,811.875,129.604.166.666.667,16.3,9.2,13.3,1622,848265,191.213.830.583.603,NA,4.58,32.67,39.67,NA,NA
2990,2019-11-23,492.083.333.333.333,2.984.375,707.291.666.666.667,983.939.583.333.333,110.604.166.666.667,126.354.166.666.667,15.2,9.3,2.6,372,252496,147.329.066.599.075,NA,1.38,10.75,12.33,NA,NA
2991,2019-11-24,342.708.333.333.333,285.875,572.083.333.333.333,997.497.916.666.667,1.165.625,1.235.625,17,9.7,0,273,188195,145.062.302.399.107,NA,1.79,14.62,16.58,NA,NA
2992,2019-11-25,193.541.666.666.667,289.979.166.666.667,666.041.666.666.667,100.161.666.666.667,109.416.666.666.667,127.354.166.666.667,18.1,8.3,0,2363,1131982,208.748.902.367.705,NA,28.17,32.04,74.75,NA,NA
2993,2019-11-26,161.875,252.541.666.666.667,748.541.666.666.667,100.022.291.666.667,105.333.333.333.333,137.541.666.666.667,19,9.1,0,1932,994253,194.316.738.294.981,NA,48.54,45.04,118.88,NA,NA
2994,2019-11-27,219.166.666.666.667,269.916.666.666.667,575.833.333.333.333,997.533.333.333.333,925.833.333.333.333,151.354.166.666.667,19,11.8,0,1921,958690,200.377.598.598.087,NA,13.92,37.67,58.58,NA,NA
2995,2019-11-28,242.083.333.333.333,280.770.833.333.333,565.833.333.333.333,100.221.458.333.333,986.041.666.666.667,155.416.666.666.667,19.8,11.4,0,1722,870814,197.746.016.945.065,NA,5.38,31.25,39.29,NA,NA
2996,2019-11-29,201.666.666.666.667,178.916.666.666.667,731.666.666.666.667,100.765.208.333.333,865.208.333.333.333,1.513.125,18.9,12.6,0,1608,856232,187.799.568.341.291,NA,4.75,27.96,34.75,NA,NA
2997,2019-11-30,117.916.666.666.667,221.75,871.041.666.666.667,10.076.375,103.916.666.666.667,133.979.166.666.667,18.7,9.8,0,419,269387,155.538.314.766.488,NA,9.46,33.67,47.92,NA,NA
2998,2019-12-01,149.791.666.666.667,214.979.166.666.667,726.041.666.666.667,100.246.041.666.667,936.666.666.666.667,1.398.125,17.2,11.7,0,303,207095,14.630.966.464.666,NA,5.83,25.29,34,NA,NA
2999,2019-12-02,115.625,227.666.666.666.667,75.875,100.657.083.333.333,676.666.666.666.667,1.101.875,14.6,8,0,2582,1189437,217.077.491.283.691,NA,22.54,44.83,79.04,NA,NA
3000,2019-12-03,247.916.666.666.667,140.125,677.083.333.333.333,100.748.125,63.75,115.416.666.666.667,14.1,8,0,2072,994699,208.304.220.673.792,NA,10.79,32,48.32,NA,NA
3001,2019-12-04,526.041.666.666.667,486.041.666.666.667,883.125,100.054.166.666.667,4.75,120.541.666.666.667,13.9,10.4,69.2,1652,889787,185.662.411.341.141,NA,2.45,22.59,25.59,NA,NA
3002,2019-12-05,387.291.666.666.667,386.458.333.333.333,818.958.333.333.333,100.818.958.333.333,270.416.666.666.667,12.15,13.4,10.9,15.3,1841,949814,193.827.423.053.356,NA,4.67,31.38,38.04,NA,NA
3003,2019-12-06,156.458.333.333.333,259.166.666.666.667,770.416.666.666.667,101.311.666.666.667,822.916.666.666.667,127.229.166.666.667,17.3,10.3,0,353,233954,150.884.361.883.105,NA,9.42,33.88,47.96,NA,NA
3004,2019-12-07,164.583.333.333.333,238.375,75.375,101.282.291.666.667,996.666.666.666.667,122.270.833.333.333,17.5,8.5,0,564,348988,161.610.141.322.911,NA,09.04,28.17,41.79,NA,NA
3005,2019-12-08,247.291.666.666.667,292.125,795.208.333.333.333,101.163.541.666.667,101.125,102.708.333.333.333,14.2,7.6,0.2,375,251825,148.912.935.570.337,NA,13.17,21.12,41.12,NA,NA
3006,2019-12-09,450.208.333.333.333,301.520.833.333.333,604.166.666.666.667,101.031.041.666.667,102.354.166.666.667,12.2,15.5,9.7,0,2673,1205574,221.720.110.088.638,NA,2.62,16.62,20.42,NA,NA
3007,2019-12-10,187.708.333.333.333,251.375,608.958.333.333.333,101.324.375,806.666.666.666.667,1.054.375,14.2,6.6,0,2155,1054321,204.396.953.110.106,NA,14.78,34.57,57,NA,NA
3008,2019-12-11,243.541.666.666.667,280.625,652.291.666.666.667,100.756.041.666.667,616.875,1.075.625,15.3,7.9,0.2,2041,1015480,200.988.695.001.379,NA,16.73,36.6,62.07,NA,NA
3009,2019-12-12,445.833.333.333.333,290.145.833.333.333,605.833.333.333.333,100.105.208.333.333,588.125,107.979.166.666.667,13.1,8.7,0,1880,951549,197.572.589.535.589,NA,2.3,18.35,21.48,NA,NA
3010,2019-12-13,514.375,302.041.666.666.667,615.833.333.333.333,9.922.625,55.875,162.666.666.666.667,19.8,12.1,0,1752,855058,204.898.381.162.447,NA,1.5,11.12,12.83,NA,NA
3011,2019-12-14,449.166.666.666.667,296.75,572.916.666.666.667,100.226.875,104.791.666.666.667,1.520.625,17.4,10.8,0,494,315354,156.649.352.790.832,NA,1.67,12.96,15.33,NA,NA
3012,2019-12-15,186.041.666.666.667,272.604.166.666.667,657.083.333.333.333,100.312.083.333.333,996.875,1.300.625,17.9,10.5,0,326,215155,151.518.672.584.881,NA,2.79,25.21,29.33,NA,NA
3013,2019-12-16,139.166.666.666.667,147.791.666.666.667,877.916.666.666.667,100.000.208.333.333,251.458.333.333.333,1.245.625,14.5,8.9,0,2629,1207920,21.764.686.403.073,NA,45.58,48.75,118.25,NA,NA
3014,2019-12-17,213.333.333.333.333,74.5,854.583.333.333.333,998.277.083.333.333,456.041.666.666.667,149.125,16.8,13.2,0,2265,1118375,202.525.986.364.144,NA,23.67,43,79.33,NA,NA
3015,2019-12-18,107.708.333.333.333,118.645.833.333.333,830.416.666.666.667,100.633.541.666.667,54.375,144.229.166.666.667,17.5,12,0,2006,1046761,191.638.779.052.716,NA,17.78,39.78,66.91,NA,NA
3016,2019-12-19,109.791.666.666.667,250.979.166.666.667,86.75,100.455.208.333.333,507.291.666.666.667,126.479.166.666.667,15.4,9.4,0,1885,969740,194.381.999.298.781,NA,25.12,41.42,79.75,NA,NA
3017,2019-12-20,2.075,240.5,850.833.333.333.333,991.064.583.333.333,452.708.333.333.333,145.729.166.666.667,17.3,13.1,8.9,1692,910007,185.932.635.683.022,NA,7.5,36.08,47.5,NA,NA
3018,2019-12-21,252.083.333.333.333,259.5,739.791.666.666.667,989.485.416.666.667,75,149.354.166.666.667,19.1,11.1,0.8,559,366804,152.397.465.676.492,NA,5,30.46,38.12,NA,NA
